geneId,msEntrez,geneSymbol,DSI,DPI,diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,score,EI,YearInitial,YearFinal,NofPmids,NofSnps,source
1869,19128,E2F1,0.491,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.03,1,2007,2012,3,0,BEFREE
1956,110391,EGFR,0.325,0.862,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.1,0.928571428571429,2005,2016,14,1,BEFREE
1969,19133,EPHA2,0.526,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
1977,19133,EIF4E,0.489,0.724,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2015,2016,2,0,BEFREE
2042,20497,EPHA3,0.552,0.586,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
2056,20595,EPO,0.425,0.759,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2010,2010,1,0,BEFREE
2064,20617,ERBB2,0.352,0.862,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.03,1,2013,2016,3,0,BEFREE
2065,20617,ERBB3,0.473,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
2066,20682,ERBB4,0.494,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
2099,11304,ESR1,0.355,0.897,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,1,BEFREE
2120,21816,ETV6,0.509,0.655,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
2146,21824,EZH2,0.421,0.759,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2013,2014,2,0,BEFREE
2166,22017,FAAH,0.555,0.517,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.05,1,2005,2015,5,1,BEFREE
2263,238055,FGFR2,0.398,0.759,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2011,2015,2,0,BEFREE
2353,12983,FOS,0.436,0.862,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2006,2006,1,0,BEFREE
2354,12983,FOSB,0.504,0.759,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2006,2006,1,0,BEFREE
2475,15488,MTOR,0.399,0.793,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,0,BEFREE
2550,17855,GABBR1,0.633,0.552,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
2551,17855,GABPA,0.454,0.828,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.03,1,2012,2017,3,0,BEFREE
2555,17855,GABRA2,0.663,0.207,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2007,2010,2,1,BEFREE
2624,18810,GATA2,0.536,0.621,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
2744,15378,GLS,0.607,0.621,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
2752,21410,GLUL,0.557,0.586,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
2908,58992,NR3C1,0.427,0.793,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2011,2014,2,0,BEFREE
2912,58992,GRM2,0.645,0.414,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
2913,58992,GRM3,0.627,0.414,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2015,2016,2,0,BEFREE
2915,14061,GRM5,0.559,0.483,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2010,2014,2,0,BEFREE
3014,17200,H2AFX,0.511,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
3060,18823,HCRT,0.579,0.724,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
3090,20215,HIC1,0.542,0.517,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2008,2008,1,0,BEFREE
3195,22371,TLX1,0.727,0.138,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
3297,16176,HSF1,0.552,0.655,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
3320,16183,HSP90AA1,0.453,0.828,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2007,2016,2,0,BEFREE
3479,12504,IGF1,0.355,0.828,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2010,2010,1,0,BEFREE
3480,12504,IGF1R,0.433,0.828,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2008,2008,1,0,BEFREE
3481,12504,IGF2,0.399,0.828,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2017,2017,1,0,BEFREE
3567,12043,IL5,0.463,0.828,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2006,2006,1,0,BEFREE
3589,20656,IL11,0.523,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2017,2017,1,0,BEFREE
3600,14782,IL15,0.467,0.724,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,0,BEFREE
3622,22370,ING2,0.667,0.31,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
3662,77559,IRF4,0.547,0.517,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2008,2008,1,0,BEFREE
3725,11542,JUN,0.473,0.828,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2006,2006,1,0,BEFREE
3726,11542,JUNB,0.491,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2006,2006,1,0,BEFREE
3727,11542,JUND,0.514,0.724,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2006,2006,1,0,BEFREE
3815,11928,KIT,0.394,0.759,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
3845,12039,KRAS,0.35,0.724,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2012,2012,2,0,BEFREE
3953,12640,LEPR,0.474,0.793,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
4004,11443,LMO1,0.685,0.276,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
4128,13371,MAOA,0.497,0.655,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2005,2012,2,0,BEFREE
4179,14394,CD46,0.529,0.828,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
4211,14415,MEIS1,0.614,0.448,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2017,2017,1,0,BEFREE
4233,14450,MET,0.405,0.793,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.09,1,2008,2017,9,0,BEFREE
4286,14812,MITF,0.526,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.04,1,2005,2016,4,0,BEFREE
4297,14813,KMT2A,0.46,0.793,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
4437,15561,MSH3,0.507,0.621,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
4524,17313,MTHFR,0.354,0.828,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2010,2010,1,0,BEFREE
4609,18105,MYC,0.382,0.724,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.09,1,2009,2018,9,0,BEFREE
4613,18105,MYCN,0.481,0.759,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2013,2015,2,0,BEFREE
4624,109648,MYH6,0.621,0.552,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
4646,18166,MYO6,0.659,0.517,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
4780,231329,NFE2L2,0.42,0.862,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.03,1,2012,2017,3,0,BEFREE
4790,18976,NFKB1,0.365,0.931,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,1,BEFREE
4851,19038,NOTCH1,0.415,0.759,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2007,2008,2,0,BEFREE
4897,19109,NRCAM,0.685,0.379,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2006,2013,2,0,BEFREE
4915,546336,NTRK2,0.514,0.586,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2008,2014,2,0,BEFREE
4985,19224,OPRD1,0.672,0.414,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.03,1,2006,2014,3,1,BEFREE
4986,19224,OPRK1,0.596,0.483,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.04,1,2012,2018,4,4,BEFREE
4988,19224,OPRM1,0.479,0.759,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.1,1,1999,2017,23,2,BEFREE
5037,19899,PEBP1,0.525,0.724,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
5163,27050,PDK1,0.582,0.655,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
5173,27050,PDYN,0.528,0.414,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.06,1,2012,2018,6,0,BEFREE
5243,66475,ABCB1,0.371,0.828,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.03,1,2013,2017,3,2,BEFREE
5290,20133,PIK3CA,0.341,0.897,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.03,1,2009,2013,3,0,BEFREE
5291,20133,PIK3CB,0.389,0.862,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2009,2013,2,0,BEFREE
5293,20133,PIK3CD,0.386,0.862,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2009,2013,2,0,BEFREE
5294,20133,PIK3CG,0.385,0.862,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2009,2013,2,0,BEFREE
5308,20133,PITX2,0.51,0.724,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2010,2010,1,0,BEFREE
5347,20538,PLK1,0.503,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2011,2014,2,0,BEFREE
5443,103733,POMC,0.382,0.862,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2012,2014,2,0,BEFREE
5591,104112,PRKDC,0.552,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
5595,11434,MAPK3,0.429,0.828,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
5598,11434,MAPK7,0.614,0.448,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,0,2016,2016,1,0,BEFREE
5604,11434,MAP2K1,0.459,0.759,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2012,2015,2,0,BEFREE
5609,11434,MAP2K7,0.462,0.759,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2010,2012,2,0,BEFREE
5728,11520,PTEN,0.334,0.828,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.04,1,2007,2011,4,0,BEFREE
5894,11855,RAF1,0.462,0.793,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
5950,110695,RBP4,0.534,0.724,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
5956,110695,OPN1LW,0.559,0.655,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
5973,12007,RENBP,0.588,0.655,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
6091,12236,ROBO1,0.575,0.586,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,0,BEFREE
6336,16826,SCN10A,0.642,0.414,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
6529,13016,SLC6A1,0.607,0.31,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
6531,13016,SLC6A3,0.484,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.04,1,1997,2016,4,0,BEFREE
6532,13016,SLC6A4,0.446,0.724,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.04,1,2014,2016,4,0,BEFREE
6571,64138,SLC18A2,0.575,0.621,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
6774,245474,STAT3,0.358,0.862,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2013,2014,2,0,BEFREE
6776,23859,STAT5A,0.489,0.759,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
6777,23859,STAT5B,0.49,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
6850,13478,SYK,0.564,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
7022,13643,TFAP2C,0.752,0.276,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
7040,53883,TGFB1,0.336,0.931,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2010,2010,1,0,BEFREE
7101,328572,NR2E1,0.727,0.345,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
7190,14080,HSP90B2P,0.596,0.724,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
7403,12766,KDM6A,0.543,0.724,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2017,2017,1,0,BEFREE
7839,11545,LEPQTL1,0.681,0.276,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
7971,235606,GHS,0.713,0.379,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
8466,12231,ST11,0.815,0.207,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
8877,13032,SPHK1,0.524,0.621,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2008,2008,1,0,BEFREE
8997,107581,KALRN,0.72,0.207,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,0,BEFREE
9122,12991,SLC16A4,0.645,0.517,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
9123,12991,SLC16A3,0.639,0.586,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
9369,13559,NRXN3,0.696,0.379,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.05,1,2007,2013,5,1,BEFREE
9439,13640,MED23,0.69,0.379,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
9456,13645,HOMER1,0.69,0.241,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
9497,208691,SLC4A7,0.743,0.345,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2007,2007,1,0,BEFREE
9575,14027,CLOCK,0.505,0.897,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2010,2010,1,0,BEFREE
9607,14062,CARTPT,0.633,0.448,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2007,2007,1,0,BEFREE
9817,110606,KEAP1,0.541,0.621,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
10013,75612,HDAC6,0.562,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
10018,14718,BCL2L11,0.55,0.621,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
10111,15115,RAD50,0.6,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
10241,15430,CALCOCO2,0.785,0.207,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
10280,15525,SIGMAR1,0.565,0.517,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
10483,11428,SEC23B,0.596,0.517,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
10879,16679,SMR3B,0.627,0.586,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
10882,16764,C1QL1,0.676,0.414,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2010,2010,1,0,BEFREE
11156,56150,PTP4A3,0.609,0.586,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
11345,17254,GABARAPL2,0.928,0.103,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
22882,11416,ZHX2,0.534,0.586,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
23230,66585,VPS13A,0.633,0.448,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
23710,12753,GABARAPL1,0.785,0.241,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
25989,20363,ULK3,0.928,0.103,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
27086,18992,FOXP1,0.528,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
27113,19736,BBC3,0.557,0.759,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
27352,108159,SGSM3,0.486,0.793,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
29110,98828,TBK1,0.569,0.69,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
30012,23988,TLX3,0.707,0.276,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
51083,93872,GAL,0.529,0.759,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.03,1,2011,2015,3,1,BEFREE
51750,27278,RTEL1,0.509,0.621,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2008,2008,1,0,BEFREE
54715,105239,RBFOX1,0.604,0.552,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
55249,260305,YY1AP1,0.562,0.621,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
55824,244698,PAG1,0.564,0.655,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
55885,28064,LMO3,0.621,0.345,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
57060,106200,PCBP4,0.586,0.655,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
57486,66583,NLN,0.667,0.448,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
57794,67887,SUGP1,0.642,0.517,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
64478,109050,CSMD1,0.639,0.379,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
79068,83560,FTO,0.519,0.828,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
80150,70911,ASRGL1,0.609,0.483,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
81608,233649,FIP1L1,0.63,0.276,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.02,1,2009,2012,2,0,BEFREE
91752,66333,ZNF804A,0.639,0.379,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
94233,385354,OPN4,0.672,0.448,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
121278,228911,TPH2,0.562,0.552,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
144125,14897,OR2AG1,0.645,0.586,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
149111,23807,CNIH3,0.815,0.138,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2017,2017,1,0,BEFREE
255239,665596,ANKK1,0.624,0.414,C0085281,Addictive Behavior,phenotype,F01,Mental or Behavioral Dysfunction,0.08,1,2004,2015,8,2,BEFREE
348,11448,APOE,0.352,0.931,C0085632,Apathy,phenotype,F01,Mental or Behavioral Dysfunction,0.04,1,2006,2015,4,0,BEFREE
627,13872,BDNF,0.382,0.828,C0085632,Apathy,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
1312,268482,COMT,0.426,0.897,C0085632,Apathy,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
1639,18242,DCTN1,0.604,0.414,C0085632,Apathy,phenotype,F01,Mental or Behavioral Dysfunction,0.1,,,,0,0,HPO
1786,18772,DNMT1,0.438,0.759,C0085632,Apathy,phenotype,F01,Mental or Behavioral Dysfunction,0.1,,,,0,0,HPO
2629,330260,GBA,0.521,0.724,C0085632,Apathy,phenotype,F01,Mental or Behavioral Dysfunction,0.1,,,,0,0,HPO
2760,21410,GM2A,0.681,0.345,C0085632,Apathy,phenotype,F01,Mental or Behavioral Dysfunction,0.1,,,,0,0,HPO
2896,12961,GRN,0.476,0.724,C0085632,Apathy,phenotype,F01,Mental or Behavioral Dysfunction,0.12,1,2008,2016,2,0,BEFREE;HPO
3073,227099,HEXA,0.616,0.517,C0085632,Apathy,phenotype,F01,Mental or Behavioral Dysfunction,0.1,,,,0,0,HPO
3483,12504,IGFALS,0.565,0.69,C0085632,Apathy,phenotype,F01,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,0,BEFREE
4137,13490,MAPT,0.492,0.724,C0085632,Apathy,phenotype,F01,Mental or Behavioral Dysfunction,0.1,,,,0,0,HPO
