geneId,msEntrez,geneSymbol,DSI,DPI,diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,score,EI,YearInitial,YearFinal,NofPmids,source
6256,12652,RXRA,0.584,0.621,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2012,2012,1,GWASDB
6405,12854,SEMA3F,0.667,0.448,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
6487,73720,ST3GAL3,0.701,0.345,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
6568,64138,SLC17A1,0.762,0.276,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
6780,23859,STAU1,1,0.069,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
6817,56629,SULT1A1,0.564,0.517,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
6857,13478,SYT1,0.484,0.828,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
7003,14745,TEAD1,0.59,0.552,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
7473,209357,WNT3,0.567,0.655,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
7486,72308,WRN,0.545,0.586,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
8085,11845,KMT2D,0.52,0.724,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
8099,56327,CDK2AP1,0.727,0.276,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
8343,12057,HIST1H2BF,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
8412,21682,BCAR3,0.743,0.241,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2012,2012,1,GWASDB
8603,12443,FAM193A,1,0.103,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
8631,12466,SKAP1,0.773,0.172,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2017,2017,1,GWASCAT
8729,72269,GBF1,0.928,0.069,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
8816,12572,DCAF5,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
8911,109791,CACNA1I,0.773,0.207,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
8927,12775,BSN,0.799,0.172,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
9066,12919,SYT7,0.886,0.034,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
9254,75739,CACNA2D2,0.645,0.414,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
9472,74147,AKAP6,0.762,0.379,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
9486,13682,CHST10,0.928,0.069,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
9681,110196,DEPDC5,0.672,0.448,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2012,2012,1,GWASCAT
9681,110196,DEPDC5,0.672,0.448,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2012,2012,1,GWASDB
9684,110196,LRRC14,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
9702,14173,CEP57,0.667,0.414,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
9807,110606,IP6K1,0.886,0.172,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
9975,14652,NR1D2,0.785,0.172,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
10003,75612,NAALAD2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
10050,14719,SLC17A4,0.857,0.103,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
10180,208715,RBM6,0.773,0.138,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
10198,15369,MPHOSPH9,0.834,0.207,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
10260,15445,DENND4A,0.886,0.207,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
10293,15510,TRAIP,0.663,0.517,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
10336,15903,PCGF3,1,0.069,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
10385,16195,BTN2A2,0.815,0.276,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
10446,16323,LRRN2,0.834,0.103,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
10499,16363,NCOA2,0.611,0.517,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
10642,16450,IGF2BP1,0.663,0.379,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
10716,16522,TBR1,0.735,0.379,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
11119,20400,BTN3A1,0.815,0.172,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
11120,20400,BTN2A1,0.762,0.31,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
11273,17196,ATXN2L,0.707,0.31,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2017,2018,2,GWASCAT
11281,17196,POU6F2,0.857,0.207,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
22843,56200,PPM1E,0.773,0.172,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
22891,11416,ZNF365,0.685,0.448,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2012,2012,1,GWASCAT
22891,11416,ZNF365,0.685,0.448,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2012,2012,1,GWASDB
22955,107889,SCMH1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
22983,12055,MAST1,0.886,0.069,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
22986,12055,SORCS3,0.928,0.103,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
22989,50797,MYH15,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
23166,19337,STAB1,0.762,0.276,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
23196,382113,FAM120A,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
23228,66585,PLCL2,0.762,0.241,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2017,2018,2,GWASCAT
23416,11793,KCNH3,1,0.034,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
23761,18739,PISD,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2012,2012,1,GWASDB
26115,22408,TANC2,0.886,0.138,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
26354,50798,GNL3,0.619,0.379,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
27068,72310,PPA2,0.815,0.103,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
27086,18992,FOXP1,0.528,0.69,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
27133,13388,KCNH5,0.857,0.069,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
27253,56720,PCDH17,0.735,0.345,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
27327,22652,TNRC6A,0.735,0.138,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
27332,22644,ZNF638,1,0.103,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2017,2018,2,GWASCAT
28512,53872,NKIRAS1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
28981,50933,IFT81,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
29767,18185,TMOD2,1,0.034,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
29942,78600,PURG,1,0.069,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
29945,78600,ANAPC4,0.886,0.103,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
51115,55988,RMDN1,0.616,0.69,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
51460,15199,SFMBT1,0.857,0.207,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
51495,16834,HACD3,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
53335,226541,BCL11A,0.572,0.621,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
54454,229791,ATAD2B,1,0.103,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
54567,226856,DLL4,0.535,0.69,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
54715,105239,RBFOX1,0.604,0.552,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
54790,240442,TET2,0.499,0.586,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
54986,74008,ULK4,0.785,0.276,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2012,2012,1,GWASDB
55024,66673,BANK1,0.701,0.31,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
55193,320244,PBRM1,0.59,0.517,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
55218,58180,EXD2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
55534,212285,MAML3,0.696,0.414,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
55604,16554,CARMIL1,0.785,0.241,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
55614,636931,KIF16B,0.857,0.345,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2012,2012,1,GWASDB
55661,55935,DDX27,0.857,0.172,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
55729,228790,ATF7IP,0.594,0.655,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
55789,140484,DEPDC1B,0.928,0.069,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
55843,55950,ARHGAP15,0.928,0.103,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2017,2018,2,GWASCAT
55904,74125,KMT2E,0.773,0.103,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
57282,229503,SLC4A10,0.69,0.172,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
57512,66307,GPR158,0.886,0.103,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
57580,67279,PREX1,0.735,0.31,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
57600,68735,FNIP2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
57605,68735,PITPNM2,1,0.069,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
57688,52245,ZSWIM6,0.681,0.379,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
60412,320534,EXOC4,0.773,0.379,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2017,2018,2,GWASCAT
63027,381605,SLC22A23,0.834,0.069,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
63925,55984,ZNF335,0.707,0.379,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
64100,69259,ELSPBP1,0.928,0.103,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2012,2012,1,GWASDB
64116,72972,SLC39A8,0.667,0.483,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
64129,66270,TINAGL1,0.752,0.241,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
64753,56264,CCDC136,0.857,0.172,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2015,2015,1,GWASCAT
64770,66283,CCDC14,1,0.069,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
64943,56279,NT5DC2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
65018,80857,PINK1,0.577,0.586,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
79012,83396,CAMKV,0.928,0.069,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
79631,84035,EFL1,0.735,0.345,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
79879,666528,CCDC134,0.857,0.103,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
79893,320709,GGNBP2,0.857,0.172,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
79993,99326,ELOVL7,0.886,0.138,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
80705,108954,TSGA10,0.762,0.31,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
83637,191578,ZMIZ2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
83698,218214,CALN1,0.886,0.103,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
84418,70218,CYSTM1,0.928,0.138,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
84790,142687,TUBA1C,0.735,0.276,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
84894,231290,LINGO1,0.752,0.207,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
91942,69568,NDUFAF2,0.607,0.483,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
92017,76589,SNX29,0.928,0.069,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
94026,76421,POM121L2,1,0.034,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
112869,18701,SGF29,0.773,0.241,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
113263,100037283,GLCCI1,0.799,0.207,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
115708,19356,TRMT61A,0.928,0.034,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
116154,52713,PHACTR3,0.886,0.172,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
124535,27370,HSF5,1,0.034,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
127002,110911,ATXN7L2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
137868,277250,SGCZ,0.799,0.172,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
138046,71923,RALYL,0.857,0.138,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
140733,382056,MACROD2,0.727,0.241,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
152330,72074,CNTN4,0.685,0.483,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2012,2012,1,GWASCAT
152330,72074,CNTN4,0.685,0.483,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2012,2012,1,GWASDB
158135,21925,TTLL11,1,0.034,C0021704,Intelligence,phenotype,F01,Mental Process,0.1,,2018,2018,1,GWASCAT
53335,226541,BCL11A,1,0.071,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
55843,55950,ARHGAP15,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2017,2017,1,GWASCAT
55843,55950,ARHGAP15,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
60412,320534,EXOC4,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
1630,18241,DCC,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
57688,52245,ZSWIM6,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
4784,231329,NFIX,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
813,14635,CALU,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
150726,58521,FBXO41,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
6568,64138,SLC17A1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
83637,191578,ZMIZ2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
23109,20563,DDN,1,0.036,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
5309,20133,PITX3,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
55729,228790,ATF7IP,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
5686,11515,PSMA5,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
10293,15510,TRAIP,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
8085,11845,KMT2D,1,0.036,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
64375,66825,IKZF4,0.923,0.036,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
9066,12919,SYT7,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
5799,11688,PTPRN2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
7486,72308,WRN,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
23196,382113,FAM120A,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
5253,66475,PHF2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
22891,11416,ZNF365,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.8,,2012,2012,1,GWASCAT
22891,11416,ZNF365,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.8,,2012,2012,1,GWASDB
10003,75612,NAALAD2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
7003,14745,TEAD1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
54715,105239,RBFOX1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
1000,14751,CDH2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
26354,50798,GNL3,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
8099,56327,CDK2AP1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
28512,53872,NKIRAS1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
1605,18145,DAG1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
320,12335,APBA1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2017,2018,2,GWASCAT
84790,142687,TUBA1C,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
79591,64435,ARMH3,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
8729,72269,GBF1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
5792,11686,PTPRF,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
6787,13385,NEK4,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
1434,12265,CSE1L,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2017,2017,1,GWASCAT
6138,12455,RPL15,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
127002,110911,ATXN7L2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
10446,16323,LRRN2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
10716,16522,TBR1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
23262,21873,PPIP5K2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
55604,16554,CARMIL1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
6817,56629,SULT1A1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
26251,67399,KCNG2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
23761,18739,PISD,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2012,2012,1,GWASDB
152330,72074,CNTN4,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.8,,2012,2012,1,GWASCAT
152330,72074,CNTN4,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.8,,2012,2012,1,GWASDB
84418,70218,CYSTM1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
138046,71923,RALYL,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
53343,219228,NUDT9,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
55789,140484,DEPDC1B,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
163933,209378,FAM43B,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
137868,277250,SGCZ,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
28981,50933,IFT81,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
79631,84035,EFL1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
54567,226856,DLL4,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
5534,26433,PPP3R1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
659,14067,BMPR2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
64943,56279,NT5DC2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
10562,16426,OLFM4,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
55844,55950,PPP2R2D,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
3490,16000,IGFBP7,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2012,2012,1,GWASDB
9472,74147,AKAP6,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
10260,15445,DENND4A,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
51495,16834,HACD3,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
11273,17196,ATXN2L,0.724,0.214,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2017,2017,1,GWASCAT
1523,17939,CUX1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
3899,12289,AFF3,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
6780,23859,STAU1,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
23551,20016,RASD2,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
64770,66283,CCDC14,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
8927,12775,BSN,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
64116,72972,SLC39A8,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
64116,72972,SLC39A8,1,0.036,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
5800,11688,PTPRO,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
8330,210933,HIST1H2AK,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
8911,109791,CACNA1I,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
57512,66307,GPR158,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
29942,78600,PURG,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
4208,14415,MEF2C,,,C0021704,Intelligence,phenotype,F01,Mental Process,0.7,,2018,2018,1,GWASCAT
